time_s,amplitude
9.900000000000000000e+01,-9.461890560515928694e-01
1.000000000000000000e+02,1.998843786381505394e+00
1.010000000000000000e+02,1.936660660677138157e+00
1.020000000000000000e+02,1.870849032712446958e+00
1.030000000000000000e+02,1.800614410333461590e+00
1.040000000000000000e+02,1.724833044683709682e+00
1.050000000000000000e+02,1.641781831524556257e+00
1.060000000000000000e+02,1.548599630105510716e+00
1.070000000000000000e+02,1.439844808850797353e+00
1.080000000000000000e+02,1.302400028455029446e+00
1.090000000000000000e+02,1.081599644818668882e+00
1.100000000000000000e+02,-2.010944092811662198e+00
1.110000000000000000e+02,-1.956118692772708334e+00
1.120000000000000000e+02,-1.891491793386078202e+00
1.130000000000000000e+02,-1.822718553665315877e+00
1.140000000000000000e+02,-1.748789513531901374e+00
1.150000000000000000e+02,-1.668204703509760023e+00
1.160000000000000000e+02,-1.578548508814607176e+00
1.170000000000000000e+02,-1.475434390551695563e+00
1.180000000000000000e+02,-1.349203684965673222e+00
1.190000000000000000e+02,-1.168051449670148623e+00
1.200000000000000000e+02,-3.146558809574473980e-01
1.210000000000000000e+02,1.975252175685252132e+00
1.220000000000000000e+02,1.911747422312518818e+00
1.230000000000000000e+02,1.844335927588308888e+00
1.240000000000000000e+02,1.772121906727157414e+00
1.250000000000000000e+02,1.693784561798672872e+00
1.260000000000000000e+02,1.607258305534075227e+00
1.270000000000000000e+02,1.508947332833488142e+00
1.280000000000000000e+02,1.391486503873496927e+00
1.290000000000000000e+02,1.234294591141256614e+00
1.300000000000000000e+02,8.928566264017419041e-01
1.310000000000000000e+02,-1.994077555220434839e+00
1.320000000000000000e+02,-1.931632657549362087e+00
1.330000000000000000e+02,-1.865506246785312294e+00
1.340000000000000000e+02,-1.794882518132835392e+00
1.350000000000000000e+02,-1.718602979209152171e+00
1.360000000000000000e+02,-1.634879024349195742e+00
1.370000000000000000e+02,-1.540722500923467297e+00
1.380000000000000000e+02,-1.430359727845848417e+00
1.390000000000000000e+02,-1.289513646853011730e+00
1.400000000000000000e+02,-1.053793644493081993e+00
1.410000000000000000e+02,2.012158439470244087e+00
1.420000000000000000e+02,1.951175605270084157e+00
1.430000000000000000e+02,1.886251468246053165e+00
1.440000000000000000e+02,1.817115297676853869e+00
1.450000000000000000e+02,1.742726135886592642e+00
1.460000000000000000e+02,1.661533029220346513e+00
1.470000000000000000e+02,1.571016139606904893e+00
1.480000000000000000e+02,1.466549075178189332e+00
1.490000000000000000e+02,1.337723905968733806e+00
1.500000000000000000e+02,1.148459294417928600e+00
1.510000000000000000e+02,-2.789571070598806379e-01
1.520000000000000000e+02,-1.970390509909049737e+00
1.530000000000000000e+02,-1.906605122709647437e+00
1.540000000000000000e+02,-1.838852501447883814e+00
1.550000000000000000e+02,-1.766212006172336091e+00
1.560000000000000000e+02,-1.687321297347639915e+00
1.570000000000000000e+02,-1.600027328441279151e+00
1.580000000000000000e+02,-1.500557250352561267e+00
1.590000000000000000e+02,-1.381037397422098412e+00
1.600000000000000000e+02,-1.218640557433542382e+00
1.610000000000000000e+02,-8.230064458668829852e-01
1.620000000000000000e+02,1.989292777020644554e+00
1.630000000000000000e+02,1.926582292530778284e+00
1.640000000000000000e+02,1.860135728397889876e+00
1.650000000000000000e+02,1.789116343607496606e+00
1.660000000000000000e+02,1.712327286373376278e+00
1.670000000000000000e+02,1.627914463404934953e+00
1.680000000000000000e+02,1.532749821702153570e+00
1.690000000000000000e+02,1.420700882708547219e+00
1.700000000000000000e+02,1.276177125033279180e+00
1.710000000000000000e+02,1.022269424186035502e+00
1.720000000000000000e+02,-2.007869261834377195e+00
1.730000000000000000e+02,-1.946211090794131238e+00
1.740000000000000000e+02,-1.880985681189114134e+00
1.750000000000000000e+02,-1.811479394870141091e+00
1.760000000000000000e+02,-1.736620700966994058e+00
1.770000000000000000e+02,-1.654805841292050550e+00
1.780000000000000000e+02,-1.563401413220262715e+00
1.790000000000000000e+02,-1.457520810031716740e+00
1.800000000000000000e+02,-1.325928679015172307e+00
1.810000000000000000e+02,-1.127369326556978413e+00
1.820000000000000000e+02,1.391242950092453912e+00
1.830000000000000000e+02,1.965508484608102791e+00
1.840000000000000000e+02,1.901438267556988748e+00
1.850000000000000000e+02,1.833339900011227375e+00
1.860000000000000000e+02,1.760264865092903142e+00
1.870000000000000000e+02,1.680806706658290794e+00
1.880000000000000000e+02,1.592724054753936080e+00
1.890000000000000000e+02,1.492047710264477578e+00
1.900000000000000000e+02,1.370350667821788049e+00
1.910000000000000000e+02,1.202187850393098056e+00
1.920000000000000000e+02,7.242527137591689979e-01
1.930000000000000000e+02,-1.984488813256115147e+00
1.940000000000000000e+02,-1.921509131773114776e+00
1.950000000000000000e+02,-1.854736823137689727e+00
1.960000000000000000e+02,-1.783314600032967823e+00
1.970000000000000000e+02,-1.706004383984280892e+00
1.980000000000000000e+02,-1.620885299354482001e+00
1.990000000000000000e+02,-1.524675786959371226e+00
2.000000000000000000e+02,-1.410858398958516169e+00
2.010000000000000000e+02,-1.262342217324505134e+00
2.020000000000000000e+02,-9.856904830089744385e-01
2.030000000000000000e+02,2.003169441660126449e+00
2.040000000000000000e+02,1.941224855880360201e+00
2.050000000000000000e+02,1.875694196889821530e+00
2.060000000000000000e+02,1.805810435023146088e+00
2.070000000000000000e+02,1.730472967459533162e+00
2.080000000000000000e+02,1.648020094853126061e+00
2.090000000000000000e+02,1.555699338066976800e+00
2.100000000000000000e+02,1.448344567181181208e+00
2.110000000000000000e+02,1.313790479746739903e+00
2.120000000000000000e+02,1.104453028128567382e+00
2.130000000000000000e+02,-1.952830968031191716e+00
2.140000000000000000e+02,-1.960605825570155725e+00
2.150000000000000000e+02,-1.896246473094110874e+00
2.160000000000000000e+02,-1.827797196874847430e+00
2.170000000000000000e+02,-1.754279477189680359e+00
2.180000000000000000e+02,-1.674238836673460629e+00
2.190000000000000000e+02,-1.585344304708247831e+00
2.200000000000000000e+02,-1.483414191777788993e+00
2.210000000000000000e+02,-1.359410568158519350e+00
2.220000000000000000e+02,-1.184815896252385592e+00
2.230000000000000000e+02,-5.683347574624413312e-01
2.240000000000000000e+02,1.979665286409903802e+00
2.250000000000000000e+02,1.916412736141445139e+00
2.260000000000000000e+02,1.849309071209507715e+00
2.270000000000000000e+02,1.777476279956724081e+00
2.280000000000000000e+02,1.699633369912380454e+00
2.290000000000000000e+02,1.613788259533178060e+00
2.300000000000000000e+02,1.516496209526327243e+00
2.310000000000000000e+02,1.400818629999468046e+00
2.320000000000000000e+02,1.247952712202249570e+00
2.330000000000000000e+02,9.419485041017381377e-01
2.340000000000000000e+02,-1.998422218519480431e+00
2.350000000000000000e+02,-1.936216654640709800e+00
2.360000000000000000e+02,-1.870376327532434324e+00
2.370000000000000000e+02,-1.800108219612352789e+00
2.380000000000000000e+02,-1.724282750873803005e+00
2.390000000000000000e+02,-1.641173576792196220e+00
2.400000000000000000e+02,-1.547906255545441034e+00
2.410000000000000000e+02,-1.439011759483553643e+00
2.420000000000000000e+02,-1.301275992260879644e+00
2.430000000000000000e+02,-1.079262505426308749e+00
2.440000000000000000e+02,2.011854708256530788e+00
2.450000000000000000e+02,1.955682240721636100e+00
2.460000000000000000e+02,1.891029398938924633e+00
2.470000000000000000e+02,1.822223399157083534e+00
2.480000000000000000e+02,1.748254129896482212e+00
2.490000000000000000e+02,1.667616498120094048e+00
2.500000000000000000e+02,1.577885130752112897e+00
2.510000000000000000e+02,1.474652919034681542e+00
2.520000000000000000e+02,1.348199274390382119e+00
2.530000000000000000e+02,1.166370108178893084e+00
2.540000000000000000e+02,2.797694412945571085e-01
2.550000000000000000e+02,-1.974822009236678610e+00
