time_s,amplitude
5.200000000000000000e+01,-1.718895990757195680e+00
5.300000000000000000e+01,-1.481156014140240007e+00
5.400000000000000000e+01,-1.535555792984049317e+00
5.500000000000000000e+01,-1.705193364082748353e+00
5.600000000000000000e+01,-1.616201198796070049e+00
5.700000000000000000e+01,-1.005716838796735901e+00
5.800000000000000000e+01,4.969954563705925032e-02
5.900000000000000000e+01,1.162952124521128727e+00
6.000000000000000000e+01,1.900906318825250629e+00
6.100000000000000000e+01,2.080898660900561303e+00
6.200000000000000000e+01,1.872562087971180400e+00
6.300000000000000000e+01,1.631267158978848997e+00
6.400000000000000000e+01,1.598643768662299181e+00
6.500000000000000000e+01,1.707625852750051632e+00
6.600000000000000000e+01,1.645080332012479607e+00
6.700000000000000000e+01,1.121052052474393435e+00
6.800000000000000000e+01,1.301920416240607281e-01
6.900000000000000000e+01,-1.003727332190168520e+00
7.000000000000000000e+01,-1.839333271217438170e+00
7.100000000000000000e+01,-2.123055498009077446e+00
7.200000000000000000e+01,-1.951762678029993037e+00
7.300000000000000000e+01,-1.667164881177955138e+00
7.400000000000000000e+01,-1.566648083069193120e+00
7.500000000000000000e+01,-1.659563703339426155e+00
7.600000000000000000e+01,-1.662794587142734537e+00
7.700000000000000000e+01,-1.241282260555805150e+00
7.800000000000000000e+01,-3.049447520686137114e-01
7.900000000000000000e+01,8.743930093955829541e-01
8.000000000000000000e+01,1.824941000664789481e+00
8.100000000000000000e+01,2.197787502782231783e+00
8.200000000000000000e+01,2.005231293254175817e+00
8.300000000000000000e+01,1.591357936780805282e+00
8.400000000000000000e+01,1.356509646020968907e+00
8.500000000000000000e+01,1.446759000137694651e+00
8.600000000000000000e+01,1.646654043836902170e+00
8.700000000000000000e+01,1.556900147833999881e+00
8.800000000000000000e+01,9.191324870517663115e-01
8.900000000000000000e+01,-1.629251702492844345e-01
9.000000000000000000e+01,-1.275964168283291622e+00
9.100000000000000000e+01,-1.982144038814087850e+00
9.200000000000000000e+01,-2.117610491679332796e+00
9.300000000000000000e+01,-1.877841531625164873e+00
9.400000000000000000e+01,-1.630568701513051666e+00
9.500000000000000000e+01,-1.608272386960564848e+00
9.600000000000000000e+01,-1.723135702818845649e+00
9.700000000000000000e+01,-1.648227552508868987e+00
9.800000000000000000e+01,-1.098211890409845459e+00
9.900000000000000000e+01,-8.601703779008040840e-02
1.000000000000000000e+02,1.049011722401570701e+00
1.010000000000000000e+02,1.866493705764413313e+00
1.020000000000000000e+02,2.130045798012762504e+00
1.030000000000000000e+02,1.955606937881826379e+00
1.040000000000000000e+02,1.689533329004580420e+00
1.050000000000000000e+02,1.614830156428774810e+00
1.060000000000000000e+02,1.718701614161728841e+00
1.070000000000000000e+02,1.706355839146522113e+00
1.080000000000000000e+02,1.251931109334166736e+00
1.090000000000000000e+02,2.892040603769199247e-01
1.100000000000000000e+02,-8.898035116750275808e-01
1.110000000000000000e+02,-1.812828073312173771e+00
1.120000000000000000e+02,-2.151097927591109737e+00
1.130000000000000000e+02,-1.942272760375355567e+00
1.140000000000000000e+02,-1.541130625819417954e+00
1.150000000000000000e+02,-1.335248235522390026e+00
1.160000000000000000e+02,-1.443985583689819219e+00
1.170000000000000000e+02,-1.632074179579405815e+00
1.180000000000000000e+02,-1.503555606202641615e+00
1.190000000000000000e+02,-8.255715748799943299e-01
1.200000000000000000e+02,2.683101987562845903e-01
1.210000000000000000e+02,1.352072507496001608e+00
1.220000000000000000e+02,2.001423540235597986e+00
1.230000000000000000e+02,2.082443680154350663e+00
1.240000000000000000e+02,1.815696366303201970e+00
1.250000000000000000e+02,1.572474006764359888e+00
1.260000000000000000e+02,1.567223225457722746e+00
1.270000000000000000e+02,1.688219646587345135e+00
1.280000000000000000e+02,1.597605745515058739e+00
1.290000000000000000e+02,1.019620954507861832e+00
1.300000000000000000e+02,-1.167884976570165989e-02
1.310000000000000000e+02,-1.141864650328854536e+00
1.320000000000000000e+02,-1.933501877511352829e+00
1.330000000000000000e+02,-2.168258897495996429e+00
1.340000000000000000e+02,-1.980273050389624201e+00
1.350000000000000000e+02,-1.719730920500573523e+00
1.360000000000000000e+02,-1.656894680898294725e+00
1.370000000000000000e+02,-1.761377961980016282e+00
1.380000000000000000e+02,-1.731675960084829935e+00
1.390000000000000000e+02,-1.252445669582003873e+00
1.400000000000000000e+02,-2.764464212317969682e-01
1.410000000000000000e+02,8.938346031637094402e-01
1.420000000000000000e+02,1.795078506343719349e+00
1.430000000000000000e+02,2.121587679151574424e+00
1.440000000000000000e+02,1.929621418554749779e+00
1.450000000000000000e+02,1.570508369423811779e+00
1.460000000000000000e+02,1.404696048639579642e+00
1.470000000000000000e+02,1.518403138550992626e+00
1.480000000000000000e+02,1.662338585713812655e+00
1.490000000000000000e+02,1.459434587196356992e+00
1.500000000000000000e+02,7.195383586116301800e-01
1.510000000000000000e+02,-3.842213745224760668e-01
1.520000000000000000e+02,-1.415613153428305182e+00
1.530000000000000000e+02,-1.976211001105851128e+00
1.540000000000000000e+02,-1.976445807520654352e+00
1.550000000000000000e+02,-1.670535775290204583e+00
1.560000000000000000e+02,-1.432857942221489544e+00
1.570000000000000000e+02,-1.453274281876740792e+00
1.580000000000000000e+02,-1.589704501086905752e+00
1.590000000000000000e+02,-1.491432552004771095e+00
1.600000000000000000e+02,-8.943890439688697569e-01
1.610000000000000000e+02,1.443320326021368949e-01
1.620000000000000000e+02,1.257258996461035672e+00
1.630000000000000000e+02,2.015324273258094490e+00
1.640000000000000000e+02,2.222203987773395895e+00
1.650000000000000000e+02,2.027738704248450041e+00
1.660000000000000000e+02,1.776758804828121319e+00
1.670000000000000000e+02,1.716751798559956743e+00
1.680000000000000000e+02,1.796903687157500817e+00
1.690000000000000000e+02,1.717109224290684466e+00
1.700000000000000000e+02,1.187193249269490547e+00
1.710000000000000000e+02,1.898307366728513301e-01
1.720000000000000000e+02,-9.634889829352575319e-01
1.730000000000000000e+02,-1.832281269399788304e+00
1.740000000000000000e+02,-2.150583626120174952e+00
1.750000000000000000e+02,-1.999773010134012541e+00
1.760000000000000000e+02,-1.717476069346223655e+00
1.770000000000000000e+02,-1.615223439809195582e+00
1.780000000000000000e+02,-1.726991844355038275e+00
1.790000000000000000e+02,-1.786637801736951525e+00
1.800000000000000000e+02,-1.452817572816617719e+00
1.810000000000000000e+02,-6.052108807263796297e-01
1.820000000000000000e+02,5.219581602863438974e-01
1.830000000000000000e+02,1.478208094384577675e+00
1.840000000000000000e+02,1.905083070828357261e+00
1.850000000000000000e+02,1.779699123265690464e+00
1.860000000000000000e+02,1.407522964954553535e+00
1.870000000000000000e+02,1.171223243891501564e+00
1.880000000000000000e+02,1.230055605182538869e+00
1.890000000000000000e+02,1.401372570302702680e+00
1.900000000000000000e+02,1.314124971062532898e+00
1.910000000000000000e+02,7.138458298719310147e-01
1.920000000000000000e+02,-3.175581534467177836e-01
1.930000000000000000e+02,-1.396715822911425153e+00
1.940000000000000000e+02,-2.100639073545068847e+00
1.950000000000000000e+02,-2.253822916165455048e+00
1.960000000000000000e+02,-2.022457326724643956e+00
1.970000000000000000e+02,-1.749667795239417067e+00
1.980000000000000000e+02,-1.666698692308068663e+00
1.990000000000000000e+02,-1.708542761570587265e+00
2.000000000000000000e+02,-1.577225590336491123e+00
2.010000000000000000e+02,-9.999563244246272298e-01
2.020000000000000000e+02,2.364689462668811970e-02
2.030000000000000000e+02,1.182041587848542186e+00
2.040000000000000000e+02,2.053761255764977811e+00
2.050000000000000000e+02,2.395792045626347733e+00
2.060000000000000000e+02,2.295875898911440949e+00
2.070000000000000000e+02,2.072757148719794440e+00
2.080000000000000000e+02,2.005132367279491845e+00
2.090000000000000000e+02,2.103448578484103493e+00
2.100000000000000000e+02,2.104736667883602586e+00
2.110000000000000000e+02,1.695791345541699746e+00
2.120000000000000000e+02,7.902829963729256502e-01
2.130000000000000000e+02,-3.592748407598436167e-01
2.140000000000000000e+02,-1.308127144550419452e+00
2.150000000000000000e+02,-1.718564128688471859e+00
2.160000000000000000e+02,-1.586811561218628874e+00
2.170000000000000000e+02,-1.225548875902979118e+00
2.180000000000000000e+02,-1.015178827345189605e+00
2.190000000000000000e+02,-1.112465766463667016e+00
2.200000000000000000e+02,-1.337002182379523285e+00
2.210000000000000000e+02,-1.320216358153800007e+00
2.220000000000000000e+02,-8.022239898307004236e-01
2.230000000000000000e+02,1.494573148624362968e-01
2.240000000000000000e+02,1.164717515233720357e+00
2.250000000000000000e+02,1.819505861744354469e+00
2.260000000000000000e+02,1.920444016116286789e+00
2.270000000000000000e+02,1.613264940277726156e+00
2.280000000000000000e+02,1.239225375293950604e+00
2.290000000000000000e+02,1.055249587738861017e+00
2.300000000000000000e+02,1.034624442432093172e+00
2.310000000000000000e+02,9.000459443163939532e-01
2.320000000000000000e+02,3.609549615248417442e-01
2.330000000000000000e+02,-6.297735484792958971e-01
2.340000000000000000e+02,-1.799462241463970935e+00
2.350000000000000000e+02,-2.721479730334292135e+00
2.360000000000000000e+02,-3.100302708877132662e+00
2.370000000000000000e+02,-2.961436354360213130e+00
2.380000000000000000e+02,-2.603399325234775574e+00
2.390000000000000000e+02,-2.349353236634429631e+00
2.400000000000000000e+02,-2.288643200733098126e+00
2.410000000000000000e+02,-2.207567848489468076e+00
2.420000000000000000e+02,-1.766075537787400895e+00
2.430000000000000000e+02,-7.890978858172876809e-01
2.440000000000000000e+02,5.506059485156453714e-01
2.450000000000000000e+02,1.805904777935795069e+00
2.460000000000000000e+02,2.543593597412415974e+00
2.470000000000000000e+02,2.642036841857426488e+00
2.480000000000000000e+02,2.376806086933109796e+00
2.490000000000000000e+02,2.220931375593790946e+00
2.500000000000000000e+02,2.493442606441915732e+00
2.510000000000000000e+02,3.105901059090541150e+00
2.520000000000000000e+02,3.594922788334646846e+00
2.530000000000000000e+02,3.429783619085751134e+00
2.540000000000000000e+02,2.388081670008451951e+00
2.550000000000000000e+02,7.390470975918028707e-01
